datetime,open,high,low,close,volume
2026-05-17 07:00:00+00:00,2350.4788491021745,2350.9299920003627,2349.039996177827,2350.5075736033373,3767
2026-05-17 08:00:00+00:00,2350.783600457637,2350.977125138364,2349.6509980962232,2350.492134354277,1839
2026-05-17 09:00:00+00:00,2350.406672204366,2352.2239394979333,2348.886748080179,2350.5772670238716,4335
2026-05-17 10:00:00+00:00,2350.270708216324,2351.217215152676,2348.5906647321926,2350.5489639000084,4451
2026-05-17 11:00:00+00:00,2350.675605476714,2351.839517109545,2348.737362777804,2350.4760133950367,3157
2026-05-17 12:00:00+00:00,2350.410728265094,2351.4100957027435,2349.072611462241,2350.2788515148145,3321
2026-05-17 13:00:00+00:00,2349.826681146805,2351.259914823675,2348.0672091193087,2350.202610974984,734
2026-05-17 14:00:00+00:00,2349.664110041173,2351.671487422404,2348.7882306696783,2350.1836525654576,4505
2026-05-17 15:00:00+00:00,2350.132250105562,2350.660968493822,2349.5618907652,2350.1939928118986,3567
2026-05-17 16:00:00+00:00,2350.0052282376055,2350.906689661581,2349.5177407318015,2350.056919341345,2230
2026-05-17 17:00:00+00:00,2349.9130420458305,2350.9543056741322,2349.192980242726,2350.0421010413825,885
2026-05-17 18:00:00+00:00,2349.7235652144013,2351.5400920742713,2348.611594789538,2350.052514841218,2771
2026-05-17 19:00:00+00:00,2349.8695687097465,2350.7002666806666,2348.8547498773787,2349.8094336403406,4553
2026-05-17 20:00:00+00:00,2349.689327329613,2350.2070151908556,2349.0374516161505,2349.69188501771,4381
2026-05-17 21:00:00+00:00,2349.989622500512,2350.920466935916,2348.657312515167,2349.752176065897,943
2026-05-17 22:00:00+00:00,2349.6043990787102,2351.074568509682,2348.332992209922,2349.7820749648977,3929
2026-05-17 23:00:00+00:00,2349.942953748924,2351.3853691606473,2348.7383947097524,2349.634557628766,868
2026-05-18 00:00:00+00:00,2349.377783894908,2351.1216856186475,2348.562954407813,2349.6440279474755,2198
2026-05-18 01:00:00+00:00,2349.928895287189,2350.5125468182127,2348.583064849407,2349.7368208233793,2512
2026-05-18 02:00:00+00:00,2349.4746290551857,2351.2203039501264,2348.5866569689338,2349.842243890478,601
2026-05-18 03:00:00+00:00,2349.82081106728,2350.8686958602134,2348.155661069283,2349.819074537531,1117
2026-05-18 04:00:00+00:00,2349.7078631566646,2350.9411122952934,2348.5301337697138,2349.7632297329005,4461
2026-05-18 05:00:00+00:00,2349.7136681966813,2350.68194398927,2348.981003948345,2349.699727061253,3332
2026-05-18 06:00:00+00:00,2349.428287036131,2351.0900341466227,2348.236125036129,2349.7670287146025,4038
2026-05-18 07:00:00+00:00,2350.1690456990264,2351.27751445199,2349.5598105672866,2349.8070758191043,3071
2026-05-18 08:00:00+00:00,2349.870535580929,2350.409806445554,2348.4461162715306,2349.8801421627236,2521
2026-05-18 09:00:00+00:00,2350.437007132942,2351.558102857664,2348.875682217988,2349.885384562497,581
2026-05-18 10:00:00+00:00,2350.404536613703,2351.2025420976,2349.625337699535,2349.9816432812663,2958
2026-05-18 11:00:00+00:00,2349.274854074825,2351.6435033173534,2348.5838009743684,2349.9508110243723,3967
2026-05-18 12:00:00+00:00,2350.1880406763416,2351.5106432825887,2348.632932283838,2350.0087958584973,1419
2026-05-18 13:00:00+00:00,2349.493906486535,2351.311150823203,2348.6015141748817,2350.080227100633,2709
2026-05-18 14:00:00+00:00,2350.190429533066,2352.1391889299084,2349.059002847667,2349.9587527343156,2354
2026-05-18 15:00:00+00:00,2350.4403757472114,2352.1900961103734,2349.1697202667324,2349.751769804359,4419
2026-05-18 16:00:00+00:00,2349.8071654666483,2350.9156560768956,2348.3726997897234,2349.914351970697,1234
2026-05-18 17:00:00+00:00,2350.027994852305,2351.0927982606017,2348.931938891935,2349.9356969545315,973
2026-05-18 18:00:00+00:00,2349.9405284764725,2350.896908206129,2349.1151685675986,2349.7624393545166,1447
2026-05-18 19:00:00+00:00,2350.1220348314723,2351.6453851522056,2348.709857997644,2349.667874415574,1202
2026-05-18 20:00:00+00:00,2349.862403094818,2350.7065435129894,2348.4582057369375,2349.77893721987,4308
2026-05-18 21:00:00+00:00,2350.35743710321,2351.818334739778,2348.344339879553,2349.722035558134,1672
2026-05-18 22:00:00+00:00,2349.8141504556434,2351.1178315715456,2348.2653843380244,2349.6554522488686,2131
2026-05-18 23:00:00+00:00,2349.2498030317533,2350.8255290618176,2348.307061075831,2349.7998075207333,1657
2026-05-19 00:00:00+00:00,2350.188596834442,2350.6105493590303,2348.483325845651,2349.66565723627,4166
2026-05-19 01:00:00+00:00,2349.2395390793035,2350.556899951482,2348.5733438403686,2349.590886536776,3488
2026-05-19 02:00:00+00:00,2349.7327024249867,2350.2202822596832,2349.113567406596,2349.5730699032015,2632
2026-05-19 03:00:00+00:00,2349.491413233372,2350.4882295630546,2348.941773094486,2349.6307850861367,4095
2026-05-19 04:00:00+00:00,2349.6862959003465,2350.9282450128603,2348.4092673386567,2349.696289640316,818
2026-05-19 05:00:00+00:00,2349.5931194630825,2350.9693403321317,2348.5374107154535,2349.7907844567717,3553
2026-05-19 06:00:00+00:00,2349.9847421805293,2351.2863478537197,2349.187738879622,2349.778462444894,2126
2026-05-19 07:00:00+00:00,2349.6837304923456,2350.914865236168,2349.343650945094,2349.838991755259,2206
2026-05-19 08:00:00+00:00,2349.5603953206823,2350.71113490429,2348.7635161926128,2349.7946493264153,1212
2026-05-19 09:00:00+00:00,2350.0666651552774,2351.622944453876,2348.201055336929,2349.8079900280873,936
2026-05-19 10:00:00+00:00,2349.7385162444057,2350.5531056080054,2348.680526891232,2349.8214404333316,3621
2026-05-19 11:00:00+00:00,2349.663070935134,2351.063320966084,2348.2531911263504,2349.887296681913,4325
2026-05-19 12:00:00+00:00,2350.0067747581943,2351.1952043370393,2348.7681919047945,2349.9740175681363,4601
2026-05-19 13:00:00+00:00,2350.188405935013,2350.933688985668,2349.452369061241,2350.015047612654,1596
2026-05-19 14:00:00+00:00,2349.7452845384505,2350.530579658529,2349.2236397159827,2350.0248355438757,3933
2026-05-19 15:00:00+00:00,2350.05182366734,2351.6601196847446,2348.9468389768526,2349.933240342782,1000
2026-05-19 16:00:00+00:00,2350.115644973466,2351.1433355280374,2348.9175992677197,2349.9753405831307,4002
2026-05-19 17:00:00+00:00,2350.0367063115564,2350.8377131387033,2348.6453334103776,2349.992856230091,3047
2026-05-19 18:00:00+00:00,2349.7816844947633,2350.7931037427165,2349.441084191748,2350.024959796148,4378
2026-05-19 19:00:00+00:00,2349.5081248597116,2351.8631020366124,2348.5662386205604,2350.326325405285,804
2026-05-19 20:00:00+00:00,2350.3798985336193,2351.675783225216,2349.6913165831393,2350.8492974222836,3994
2026-05-19 21:00:00+00:00,2350.649822973872,2352.03523907626,2349.990406032078,2350.8839783162603,2601
2026-05-19 22:00:00+00:00,2350.983534434294,2352.2251652770115,2350.0032596138626,2350.989029365794,3058
2026-05-19 23:00:00+00:00,2350.9357553448535,2351.745623981504,2349.4592248745244,2350.9910443504073,2925
2026-05-20 00:00:00+00:00,2350.787640012851,2352.1095312405323,2349.9163516553526,2351.237168611019,3714
2026-05-20 01:00:00+00:00,2351.6940970858896,2352.5900627751794,2349.8133336870414,2351.2076826696816,3195
2026-05-20 02:00:00+00:00,2351.4133392476233,2351.64650816662,2350.8211312441604,2351.2410178089326,2371
2026-05-20 03:00:00+00:00,2351.2883901823884,2351.8912950506897,2350.36326769898,2351.1083909621825,2459
2026-05-20 04:00:00+00:00,2350.8649462160884,2352.8313174659047,2350.2416002762857,2351.040818516936,818
2026-05-20 05:00:00+00:00,2350.747731166995,2352.100792590032,2349.996221476372,2351.0785284323697,3759
2026-05-20 06:00:00+00:00,2350.8096604679185,2351.8373630235533,2349.73837489555,2351.2010380840434,3675
2026-05-20 07:00:00+00:00,2352.006351066082,2353.1413631174055,2350.3830304740477,2351.289247736419,3051
2026-05-20 08:00:00+00:00,2350.8862277118533,2353.001015286873,2349.856582574993,2351.5131880799895,3747
2026-05-20 09:00:00+00:00,2351.8771882748724,2353.232158234363,2350.3486080124044,2351.51215247855,1710
2026-05-20 10:00:00+00:00,2351.4590117145867,2352.2116247709278,2350.299905841124,2351.4475538019683,1506
2026-05-20 11:00:00+00:00,2351.2951132683984,2352.431174439959,2349.8375519990013,2351.7187308578236,4661
2026-05-20 12:00:00+00:00,2351.8126132587704,2352.474500867241,2350.648662380709,2351.7727321623156,4792
2026-05-20 13:00:00+00:00,2351.3950224001196,2352.4212440102306,2349.7587181652166,2351.666070849415,4337
2026-05-20 14:00:00+00:00,2351.4642974242033,2352.835295189382,2350.541239624409,2351.572375266441,736
2026-05-20 15:00:00+00:00,2351.6207152719767,2352.4101130370273,2350.846922814514,2351.4439512567205,2969
2026-05-20 16:00:00+00:00,2351.4366203862605,2352.831572558764,2349.7446348403423,2351.552819807263,3811
2026-05-20 17:00:00+00:00,2351.7269180410462,2355.8412876748926,2350.89571344071,2355.0667478096148,667
2026-05-20 18:00:00+00:00,2354.6255946674337,2355.659895237236,2349.892884243654,2351.55495374915,4858
2026-05-20 19:00:00+00:00,2351.7134498461337,2352.1216322011082,2350.793552627407,2351.543366837292,4041
2026-05-20 20:00:00+00:00,2351.7868961713402,2352.9907419205356,2350.6906526829316,2351.605254582424,1891
2026-05-20 21:00:00+00:00,2351.8203547128387,2353.118685635448,2351.250113522399,2351.46177821766,2779
2026-05-20 22:00:00+00:00,2351.699897916579,2352.628242597712,2342.3629501759283,2343.2411852548194,4606
2026-05-20 23:00:00+00:00,2343.3178666303347,2352.9192734538046,2341.604881186908,2351.346122958688,4341
2026-05-21 00:00:00+00:00,2351.445669422721,2352.9509071552206,2349.5634114604195,2351.4624363206913,4218
2026-05-21 01:00:00+00:00,2351.591052222563,2352.571736772773,2350.3961374218384,2351.5055970613,4927
2026-05-21 02:00:00+00:00,2351.495937621879,2352.981168369929,2350.3032947940624,2351.4330311015833,3848
2026-05-21 03:00:00+00:00,2350.5498648009784,2352.8255951569417,2349.4363920529527,2351.5018468926714,4709
2026-05-21 04:00:00+00:00,2351.1646138039755,2352.1171138381724,2350.5001646060896,2351.3829599872593,4792
2026-05-21 05:00:00+00:00,2351.178322106306,2353.275531085005,2349.6829551893256,2351.296247430829,587
2026-05-21 06:00:00+00:00,2351.6330268862557,2352.624314624929,2350.0448278021045,2351.164842356249,3443
2026-05-21 07:00:00+00:00,2350.9669749881564,2352.6538386678,2349.593033103048,2351.3741931013983,2002
2026-05-21 08:00:00+00:00,2351.394416182253,2352.064594502667,2351.064721451837,2351.429669019341,2726
2026-05-21 09:00:00+00:00,2351.4522297422914,2352.5162430328055,2350.2542485066333,2351.5232304545157,1254
2026-05-21 10:00:00+00:00,2351.6483008262408,2352.2713574189797,2350.6479596661484,2351.6503226456007,3540
2026-05-21 11:00:00+00:00,2351.7732755390807,2353.321250405729,2350.134048633788,2352.011129880711,4256
2026-05-21 12:00:00+00:00,2352.274575454288,2356.803185709714,2350.8008965693252,2355.3510132583287,2353
2026-05-21 13:00:00+00:00,2355.765128678547,2357.859207298967,2350.819214909797,2351.723125385248,3642
2026-05-21 14:00:00+00:00,2352.3603486611014,2354.12089547159,2350.5517885365325,2351.6481653119936,1961
2026-05-21 15:00:00+00:00,2351.901507722883,2352.8490380646726,2350.2125539783683,2351.5296972649217,3872
2026-05-21 16:00:00+00:00,2350.8873214584523,2352.082335888419,2349.9772284480828,2351.4115390802467,870
2026-05-21 17:00:00+00:00,2352.288632087528,2353.31668394384,2349.6896379632803,2351.3642061255514,4460
2026-05-21 18:00:00+00:00,2351.603885451669,2352.6341131921236,2350.118275953465,2351.187573535622,2201
2026-05-21 19:00:00+00:00,2350.7835901237636,2352.0572298227653,2349.9513481575514,2351.1958301803693,2771
2026-05-21 20:00:00+00:00,2350.983261365744,2352.01978670345,2349.779451258116,2351.2063486768834,4114
2026-05-21 21:00:00+00:00,2351.1834029455995,2352.454676578353,2349.6767036256647,2351.303549398065,634
2026-05-21 22:00:00+00:00,2351.1972607693338,2352.2369520768507,2349.245191040597,2351.3684766026013,4754
2026-05-21 23:00:00+00:00,2350.8612928816783,2352.9255821120264,2349.1886077914564,2351.4378714668596,3265
2026-05-22 00:00:00+00:00,2351.8382289377873,2352.79205694151,2349.914333466986,2351.4002080479313,4888
2026-05-22 01:00:00+00:00,2351.9604502397215,2353.6348716332805,2350.706064316321,2351.68739529979,2980
2026-05-22 02:00:00+00:00,2351.557426968214,2352.4573073142324,2350.949705088092,2351.7210115963017,1429
2026-05-22 03:00:00+00:00,2351.596438255584,2352.1435702574136,2350.2112047057794,2351.4872402452156,3120
2026-05-22 04:00:00+00:00,2351.4216103588788,2352.178886094144,2350.3651600748562,2351.3946123734754,3071
2026-05-22 05:00:00+00:00,2351.4165787366155,2352.3386061050905,2350.344975329921,2351.1964709257536,4643
2026-05-22 06:00:00+00:00,2350.854631658809,2352.439439162778,2349.6550174812924,2351.2369449810512,3090
2026-05-22 07:00:00+00:00,2351.16795568133,2351.978398953285,2349.7786971538276,2350.601527489299,2328
2026-05-22 08:00:00+00:00,2350.5261510003106,2351.990867523587,2349.225435130964,2350.5147046797583,1292
2026-05-22 09:00:00+00:00,2350.97794608012,2352.8429741505856,2349.9551903071624,2350.7218118332653,1966
2026-05-22 10:00:00+00:00,2350.41829321449,2351.729402398161,2349.741308078994,2350.82896297646,3117
2026-05-22 11:00:00+00:00,2351.6095551999074,2352.9117254056496,2350.027467753435,2350.9591864228532,2160
2026-05-22 12:00:00+00:00,2350.78588560743,2351.7994403383764,2349.9568973911737,2350.842969623968,2132
2026-05-22 13:00:00+00:00,2350.768777072286,2351.9832216364503,2349.182780577718,2350.71349255398,565
2026-05-22 14:00:00+00:00,2350.7218111577963,2351.739436547568,2349.076323857202,2350.7544453211776,4740
2026-05-22 15:00:00+00:00,2350.6947756422546,2351.681789399985,2349.423046207769,2350.7475300358847,4265
2026-05-22 16:00:00+00:00,2350.716778022611,2351.028358714673,2349.9351535302194,2350.5024044723573,1648
2026-05-22 17:00:00+00:00,2350.5413838110558,2351.2676954520116,2349.8841907915225,2350.4968507994827,1118
2026-05-22 18:00:00+00:00,2350.3856558233374,2352.0564072469338,2349.1347638029583,2350.488674321356,4257
2026-05-22 19:00:00+00:00,2350.56177013886,2352.052763117234,2348.7944058671324,2350.4627283747955,4265
2026-05-22 20:00:00+00:00,2350.512175464007,2351.901867116048,2349.198839156168,2350.3610354528505,4535
2026-05-22 21:00:00+00:00,2350.148148326622,2352.216879551603,2349.2732896412026,2350.30473059474,2963
2026-05-22 22:00:00+00:00,2350.0468338508986,2351.599073256563,2348.8235432778733,2350.318694538044,3811
2026-05-22 23:00:00+00:00,2350.173051082138,2350.4706059335244,2348.8943653592796,2350.33185516355,3782
2026-05-23 00:00:00+00:00,2350.538497528915,2352.341741528309,2340.7526544809825,2342.5916957202408,1466
2026-05-23 01:00:00+00:00,2342.5809138396526,2351.3019411699834,2341.6589723771745,2350.498977065356,2857
2026-05-23 02:00:00+00:00,2350.053079572616,2350.8338081957627,2348.937037500132,2350.4624373784845,1671
2026-05-23 03:00:00+00:00,2349.9940167116106,2351.602457673403,2347.7910857972083,2350.386617878193,3892
2026-05-23 04:00:00+00:00,2350.2771015753337,2351.586292966712,2349.0522401493013,2350.4086662325067,4870
2026-05-23 05:00:00+00:00,2350.1368509324266,2351.0580988946954,2349.224658154193,2350.4600138133032,844
2026-05-23 06:00:00+00:00,2350.4923625575357,2351.1755871815044,2349.676240335518,2350.399556675294,841
2026-05-23 07:00:00+00:00,2350.6106123043605,2351.469500163113,2349.7087771661113,2350.326330657876,1688
2026-05-23 08:00:00+00:00,2350.143315247117,2351.3329577237296,2348.476838462863,2350.4107210808706,1026
2026-05-23 09:00:00+00:00,2350.424837647142,2351.372301290808,2349.4667940344116,2350.5664892440645,540
2026-05-23 10:00:00+00:00,2350.564773190013,2351.815396287146,2349.46675765507,2350.767783517038,4903
2026-05-23 11:00:00+00:00,2351.419595504124,2352.2912581733785,2349.0836485136574,2350.6556217530397,3121
2026-05-23 12:00:00+00:00,2350.5944605605487,2352.7935903518996,2349.2737054269282,2350.6823584837925,3996
2026-05-23 13:00:00+00:00,2350.898929318954,2351.79745641406,2349.5293200030296,2350.6971646933116,3047
2026-05-23 14:00:00+00:00,2351.0310647551255,2352.3159100068233,2348.4706118588088,2350.718830817774,3858
2026-05-23 15:00:00+00:00,2350.6093246958158,2350.8572081919147,2349.365449755375,2350.637056625439,3587
2026-05-23 16:00:00+00:00,2350.614060749485,2351.4752249970484,2349.5442978119468,2350.44139061976,1220
2026-05-23 17:00:00+00:00,2350.2052618614753,2351.31938608966,2348.5657104607644,2349.8927888070853,1176
2026-05-23 18:00:00+00:00,2349.9946203226805,2350.5159016767298,2349.250539605394,2349.8066485477216,2700
2026-05-23 19:00:00+00:00,2350.71464402523,2352.645478678648,2348.696463195505,2349.821382099372,2169
2026-05-23 20:00:00+00:00,2349.824235019501,2350.193380787395,2349.0901836508847,2349.6989871725623,4283
2026-05-23 21:00:00+00:00,2350.0968426615914,2350.9506023490044,2348.4534379476036,2349.569290415602,1877
2026-05-23 22:00:00+00:00,2349.794027367183,2350.7288287302713,2348.5394060831195,2349.6031119271006,1979
2026-05-23 23:00:00+00:00,2349.7203910926537,2350.559907125786,2348.8035542936177,2349.6841593612558,2880
2026-05-24 00:00:00+00:00,2349.3440644057996,2350.4199740339795,2348.352281342405,2349.800594313096,1367
2026-05-24 01:00:00+00:00,2349.38650959485,2351.460932945246,2348.5463025087315,2350.0415668813025,4363
2026-05-24 02:00:00+00:00,2349.9603925512615,2351.7235238962216,2348.7771192435266,2350.0676570410087,549
2026-05-24 03:00:00+00:00,2350.265158879732,2351.402224821154,2349.5047703402665,2350.089280803011,4313
2026-05-24 04:00:00+00:00,2350.0733710696877,2350.985623894328,2349.2611281022178,2349.945205768198,3301
2026-05-24 05:00:00+00:00,2349.8781442957315,2350.8322629319027,2348.9706981189597,2349.798667000423,4495
2026-05-24 06:00:00+00:00,2349.3137073481917,2351.226537689144,2347.970702391249,2350.018752874558,1822
2026-05-24 07:00:00+00:00,2350.2481213761666,2351.8329807777172,2348.8882482757385,2349.8897082050225,4551
2026-05-24 08:00:00+00:00,2350.2000370208907,2351.472592298967,2348.5171276780516,2349.7480812554445,4386
2026-05-24 09:00:00+00:00,2350.1203003530372,2351.1562611305676,2348.7330750071005,2349.6897071591548,2555
2026-05-24 10:00:00+00:00,2349.6747809148765,2350.1115161951466,2348.965984273016,2349.6748174215363,1775
2026-05-24 11:00:00+00:00,2349.2100385941876,2350.793853707281,2346.9321569475924,2349.5399562804664,1386
2026-05-24 12:00:00+00:00,2349.660902660813,2350.2892027823486,2348.460197875499,2349.4901235085367,1182
2026-05-24 13:00:00+00:00,2350.057778638627,2351.58130691827,2348.6613616029986,2349.6157270752005,3124
2026-05-24 14:00:00+00:00,2349.328577471626,2350.8632912068156,2347.8405113395966,2349.5166512782844,4822
2026-05-24 15:00:00+00:00,2349.5754191287747,2351.1621640229137,2348.6633711292825,2349.239202408411,3045
2026-05-24 16:00:00+00:00,2349.254749406691,2350.121629108805,2348.3580032553564,2349.315637511784,4841
2026-05-24 17:00:00+00:00,2349.101516238028,2351.573705675278,2347.675584780496,2349.4279443190176,3900
2026-05-24 18:00:00+00:00,2349.3474787429045,2350.2442154102864,2348.6453470785814,2349.321296520008,3582
2026-05-24 19:00:00+00:00,2349.292187447302,2350.2692381477063,2348.040676186136,2349.104016838611,3762
2026-05-24 20:00:00+00:00,2349.0483804930896,2349.8477904989063,2347.779717076249,2349.060584874047,4677
2026-05-24 21:00:00+00:00,2348.529364065354,2350.598685972297,2346.867529868799,2349.1266470208557,4361
2026-05-24 22:00:00+00:00,2349.3441703558005,2349.848492734922,2348.78008041819,2349.2372385059216,1228
2026-05-24 23:00:00+00:00,2349.163118096973,2350.137422412857,2347.652660662974,2349.1036424450176,3132
2026-05-25 00:00:00+00:00,2348.3932660793594,2350.5163577665803,2347.5141907234465,2349.1020389480095,2571
2026-05-25 01:00:00+00:00,2348.8532958571595,2350.319840400221,2348.3756590186376,2349.226273748307,4456
2026-05-25 02:00:00+00:00,2349.5434461600607,2350.257803751205,2348.0829500297723,2348.9158502405317,1418
2026-05-25 03:00:00+00:00,2348.426598902598,2350.6063020696643,2347.5820114871585,2349.0337726345356,4189
2026-05-25 04:00:00+00:00,2348.8446009170634,2349.4658595500905,2348.009944725978,2348.911312005273,2654
2026-05-25 05:00:00+00:00,2348.8635488890413,2350.3761895991624,2347.336027879903,2348.962020616349,4695
2026-05-25 06:00:00+00:00,2348.495953437815,2349.9287346051883,2347.4769452536552,2348.9822186925217,4060
